GEOID,TractFIPS,poverty_pct,low_edu_pct,single_parent_pct,renter_pct,overcrowded_pct,no_vehicle_pct,nonemployed_u65_pct,MHLTH_CrudePrev,OBESITY_CrudePrev,miss_poverty_pct,miss_low_edu_pct,miss_single_parent_pct,miss_renter_pct,miss_overcrowded_pct,miss_no_vehicle_pct,miss_nonemployed_u65_pct,miss_MHLTH_CrudePrev,miss_OBESITY_CrudePrev
34025804100,34025804100,4.0,0.0,4.643962848297214,17.14687280393535,0.0,1.8973998594518624,25.799999999999997,,,False,False,False,False,False,False,False,True,True
34025804200,34025804200,1.4,0.8331229487503155,1.5384615384615385,5.286343612334802,0.0,0.7831620166421929,28.900000000000006,,,False,False,False,False,False,False,False,True,True
34025804500,34025804500,7.9,3.4341363403382883,5.229283990345937,15.992198927352511,0.0,11.89663578742077,16.099999999999994,,,False,False,False,False,False,False,False,True,True
34025804600,34025804600,1.7,2.1840873634945397,2.031063321385902,2.2357723577235773,0.0,0.5081300813008129,19.099999999999994,,,False,False,False,False,False,False,False,True,True
34025804700,,0.0,0.0,0.0,0.0,0.0,0.0,26.099999999999994,,,False,False,False,False,False,False,False,True,True
34025804800,34025804800,5.1,5.097570688968538,12.265386294194675,41.75824175824176,0.0,19.18081918081918,15.0,,,False,False,False,False,False,False,False,True,True
34025805001,34025805001,11.4,9.190751445086704,13.410301953818829,70.76218242399001,4.24822990420658,5.331112036651396,18.200000000000003,,,False,False,False,False,False,False,False,True,True
34025805100,34025805100,12.5,7.214095744680852,4.549590536851683,18.293515358361777,1.8430034129692834,5.187713310580205,31.5,,,False,False,False,False,False,False,False,True,True
34025805300,34025805300,5.7,5.409286740067018,2.0676691729323307,18.007149240393208,0.49151027703306527,3.5299374441465594,27.200000000000003,,,False,False,False,False,False,False,False,True,True
34025805400,34025805400,16.2,9.508670520231213,20.82994304312449,51.49729995090819,7.80559646539028,4.270986745213549,28.599999999999994,,,False,False,False,False,False,False,False,True,True
34025805500,34025805500,14.2,25.193253689388616,6.77382319173364,54.11454904542462,6.451612903225806,19.289005924950626,27.299999999999997,,,False,False,False,False,False,False,False,True,True
34025805600,34025805600,31.7,21.082441787287603,36.007462686567166,66.50124069478908,3.8461538461538463,30.148883374689827,22.400000000000006,,,False,False,False,False,False,False,False,True,True
34025805700,34025805700,19.8,23.105458399576044,19.665271966527197,47.27272727272727,2.2222222222222223,7.2727272727272725,22.0,,,False,False,False,False,False,False,False,True,True
34025805800,34025805800,30.9,22.66560255387071,35.110533159947984,89.32098765432099,8.08641975308642,13.641975308641976,21.400000000000006,,,False,False,False,False,False,False,False,True,True
34025805900,34025805900,17.0,28.733509234828496,24.870466321243523,55.88697017268446,2.564102564102564,10.465724751439037,16.799999999999997,,,False,False,False,False,False,False,False,True,True
34025806000,34025806000,9.3,4.21912215039129,1.0080645161290323,62.84067085953878,1.0482180293501049,11.373165618448636,25.5,,,False,False,False,False,False,False,False,True,True
34025806100,34025806100,17.4,3.671147880041365,11.033519553072626,34.6494762288477,1.4504431909750202,4.915390813859791,31.700000000000003,,,False,False,False,False,False,False,False,True,True
34025806201,34025806201,8.7,4.8965517241379315,2.857142857142857,10.646900269541778,0.8086253369272237,1.482479784366577,24.299999999999997,,,False,False,False,False,False,False,False,True,True
34025806202,34025806202,4.0,9.014267185473411,2.2163120567375887,29.948364888123923,0.0,6.712564543889846,22.400000000000006,,,False,False,False,False,False,False,False,True,True
34025806300,34025806300,8.2,3.1725888324873095,6.357388316151202,13.814180929095354,2.2004889975550124,1.9559902200488997,32.900000000000006,,,False,False,False,False,False,False,False,True,True
34025806400,34025806400,1.7,7.145028884159318,8.873720136518772,8.24235807860262,0.0,3.9301310043668125,21.5,,,False,False,False,False,False,False,False,True,True
34025806501,34025806501,12.5,6.631393298059965,24.131944444444446,59.71107544141252,1.4446227929373996,5.350454788657036,19.900000000000006,,,False,False,False,False,False,False,False,True,True
34025806502,34025806502,10.2,5.811232449297972,9.328782707622297,59.08564814814815,0.0,3.125,20.799999999999997,,,False,False,False,False,False,False,False,True,True
34025806503,34025806503,2.3,2.13903743315508,3.9036544850498336,3.2615786040443573,0.0,2.5440313111545985,27.200000000000003,,,False,False,False,False,False,False,False,True,True
34025806504,34025806504,3.9,10.55022715800101,11.508951406649617,72.49575551782682,3.3106960950764006,2.886247877758913,20.0,,,False,False,False,False,False,False,False,True,True
34025806600,34025806600,6.7,2.976341897735945,2.1141649048625792,10.439851616322205,2.066772655007949,5.458399576046634,20.700000000000003,,,False,False,False,False,False,False,False,True,True
34025807003,34025807003,29.0,16.806975345760673,20.56650246305419,83.62790697674419,6.046511627906977,20.093023255813954,29.299999999999997,,,False,False,False,False,False,False,False,True,True
34025807004,34025807004,8.6,5.124034160227735,9.594882729211088,76.04395604395604,0.6043956043956045,15.274725274725276,15.400000000000006,,,False,False,False,False,False,False,False,True,True
34025807100,34025807100,18.2,8.329321136254213,14.705882352941178,54.12156536219817,1.7485428809325563,26.39467110741049,21.299999999999997,,,False,False,False,False,False,False,False,True,True
34025807200,34025807200,48.0,28.87612797374898,54.93827160493827,93.8701923076923,3.6057692307692304,32.21153846153847,30.599999999999994,,,False,False,False,False,False,False,False,True,True
34025807300,34025807300,26.1,21.0239651416122,47.64397905759162,81.84466019417475,11.359223300970873,39.126213592233015,36.4,,,False,False,False,False,False,False,False,True,True
34025807400,34025807400,5.3,4.704633887513265,3.1484257871064467,61.33195663397005,0.0,15.487867836861124,16.599999999999994,,,False,False,False,False,False,False,False,True,True
34025807500,34025807500,16.5,11.927112092766427,31.951871657754012,39.754485363550515,0.7554296506137866,13.503305004721437,14.299999999999997,,,False,False,False,False,False,False,False,True,True
34025807600,34025807600,25.9,27.67984754645069,29.667149059334296,60.71428571428571,2.6578073089700998,27.823920265780732,25.799999999999997,,,False,False,False,False,False,False,False,True,True
34025807700,34025807700,12.9,14.456630109670987,15.151515151515152,44.8210922787194,2.7620841180163214,14.249843063402384,25.799999999999997,,,False,False,False,False,False,False,False,True,True
34025807800,34025807800,6.4,6.6006600660066,12.941176470588237,5.157962604771115,0.7736943907156674,1.8697614442295292,23.400000000000006,,,False,False,False,False,False,False,False,True,True
34025807900,34025807900,7.6,10.682492581602373,5.678537054860443,35.403329065300895,0.0,6.402048655569782,17.099999999999994,,,False,False,False,False,False,False,False,True,True
34025808001,34025808001,6.2,2.1999999999999997,2.1505376344086025,4.655493482309125,0.0,4.0968342644320295,18.700000000000003,,,False,False,False,False,False,False,False,True,True
34025808002,34025808002,3.6,3.0375223347230493,3.8525963149078724,16.610169491525422,0.5649717514124294,4.067796610169491,17.400000000000006,,,False,False,False,False,False,False,False,True,True
34025808100,34025808100,13.7,4.277743335399876,29.96715927750411,42.74698795180723,2.891566265060241,11.228915662650603,24.700000000000003,,,False,False,False,False,False,False,False,True,True
34025808200,34025808200,10.9,7.842582106455266,18.313253012048193,52.41635687732342,1.3475836431226766,11.152416356877323,22.400000000000006,,,False,False,False,False,False,False,False,True,True
34025808300,34025808300,8.4,2.479338842975207,3.010752688172043,33.33333333333333,0.5574136008918618,7.469342251950947,30.200000000000003,,,False,False,False,False,False,False,False,True,True
34025808401,34025808401,8.0,2.069781194559432,4.1343669250646,47.96238244514107,0.9404388714733543,8.672936259143157,14.099999999999994,,,False,False,False,False,False,False,False,True,True
34025808402,34025808402,14.0,9.937660432709938,10.25,55.31353135313532,2.706270627062706,7.7227722772277225,24.599999999999994,,,False,False,False,False,False,False,False,True,True
34025808500,34025808500,3.5,4.9716231555051085,7.036114570361146,17.93103448275862,0.0,3.8539553752535496,17.0,,,False,False,False,False,False,False,False,True,True
34025808600,34025808600,6.3,3.4122740005092944,10.443686006825939,18.411037107516652,2.331113225499524,3.5204567078972406,20.099999999999994,,,False,False,False,False,False,False,False,True,True
34025808701,34025808701,5.3,4.16784004505773,5.36,22.085561497326204,0.4812834224598931,6.417112299465241,21.900000000000006,,,False,False,False,False,False,False,False,True,True
34025808702,34025808702,1.9,4.204993429697766,1.2205754141238012,5.677154582763338,0.0,2.2571819425444595,32.099999999999994,,,False,False,False,False,False,False,False,True,True
34025808800,34025808800,4.5,2.969406118776245,3.4739454094292808,21.248630887185104,0.0,8.981380065717415,17.900000000000006,,,False,False,False,False,False,False,False,True,True
34025808900,34025808900,2.9,1.561119293078056,3.312444046553268,36.223591549295776,0.48415492957746475,7.658450704225352,16.099999999999994,,,False,False,False,False,False,False,False,True,True
34025809000,34025809000,10.2,7.819905213270142,5.426356589147287,39.67611336032389,4.183535762483131,10.931174089068826,17.799999999999997,,,False,False,False,False,False,False,False,True,True
34025809100,34025809100,9.2,0.7705479452054794,8.181818181818182,21.05654761904762,0.0,2.604166666666667,37.4,,,False,False,False,False,False,False,False,True,True
34025809200,34025809200,3.3,0.44411547002220575,0.9140767824497258,1.3568521031207599,0.0,1.3568521031207599,37.9,,,False,False,False,False,False,False,False,True,True
34025809301,34025809301,2.4,1.7641597028783658,8.732057416267942,16.36675235646958,1.970865467009426,3.8560411311053984,19.700000000000003,,,False,False,False,False,False,False,False,True,True
34025809302,34025809302,3.9,1.0174418604651163,6.709677419354838,13.551815766164749,0.0,3.3658104517271923,18.400000000000006,,,False,False,False,False,False,False,False,True,True
34025809400,34025809400,1.9,2.021478205938092,3.894080996884735,8.194842406876791,0.3438395415472779,2.7507163323782233,21.200000000000003,,,False,False,False,False,False,False,False,True,True
34025809501,34025809501,1.8,3.0486650255633405,2.4047186932849365,10.79136690647482,0.0,2.3097311624384704,25.099999999999994,,,False,False,False,False,False,False,False,True,True
34025809502,34025809502,0.5,3.01941049604601,5.369415807560137,10.68100358422939,2.4731182795698925,2.1146953405017923,23.299999999999997,,,False,False,False,False,False,False,False,True,True
34025809600,34025809600,2.5,3.6197212398585394,0.7310704960835509,4.190560211733568,0.0,5.381561535068372,24.5,,,False,False,False,False,False,False,False,True,True
34025809701,34025809701,1.3,2.033598585322723,2.2540983606557377,1.3888888888888888,1.0101010101010102,0.0,21.799999999999997,,,False,False,False,False,False,False,False,True,True
34025809703,34025809703,2.1,2.515923566878981,1.5359741309620047,5.1266213712168005,0.0,8.153180975911056,23.900000000000006,,,False,False,False,False,False,False,False,True,True
34025809704,34025809704,3.1,2.488335925349922,5.323653962492438,5.297297297297297,1.4054054054054055,0.0,23.5,,,False,False,False,False,False,False,False,True,True
34025809901,34025809901,3.8,1.917723476647077,3.171247357293869,4.846625766871165,0.0,2.392638036809816,24.900000000000006,,,False,False,False,False,False,False,False,True,True
34025809902,34025809902,4.7,2.103187643772593,6.69710806697108,10.55699481865285,0.0,0.5181347150259068,23.0,,,False,False,False,False,False,False,False,True,True
34025809903,34025809903,0.0,0.0,0.0,100.0,0.0,0.0,82.4,,,False,False,False,False,False,False,False,True,True
34025810001,34025810001,2.1,4.306608884073673,9.051724137931034,10.51454138702461,0.9507829977628635,1.45413870246085,22.700000000000003,,,False,False,False,False,False,False,False,True,True
34025810002,34025810002,8.9,13.268506900878293,0.0,39.28400954653938,0.0,20.572792362768496,38.6,,,False,False,False,False,False,False,False,True,True
34025810003,34025810003,3.8,2.8579356270810212,2.197802197802198,8.25906120023767,0.0,1.3071895424836601,23.900000000000006,,,False,False,False,False,False,False,False,True,True
34025810004,34025810004,2.1,3.1757488271382175,3.766816143497758,2.8455284552845526,0.0,0.8130081300813009,22.900000000000006,,,False,False,False,False,False,False,False,True,True
34025810101,34025810101,5.2,3.9821489872983182,4.046242774566474,6.227630637079455,1.2168933428775948,1.0737294201861132,22.200000000000003,,,False,False,False,False,False,False,False,True,True
34025810102,34025810102,0.7,3.43811394891945,7.250996015936255,10.242941562705186,0.0,1.6414970453053186,18.700000000000003,,,False,False,False,False,False,False,False,True,True
34025810200,34025810200,1.5,2.8765201122544433,4.437596302003081,13.835174953959484,1.4502762430939227,4.488950276243094,23.700000000000003,,,False,False,False,False,False,False,False,True,True
34025810300,34025810300,11.7,5.230557467309016,15.828677839851025,38.196286472148536,1.3262599469496021,9.018567639257293,25.5,,,False,False,False,False,False,False,False,True,True
34025810401,34025810401,6.9,6.987048398091343,1.8009478672985781,8.841201716738198,0.7725321888412017,1.5450643776824033,38.8,,,False,False,False,False,False,False,False,True,True
34025810402,34025810402,2.0,5.109911299652912,4.701073071027082,12.469635627530366,0.0,0.0,21.400000000000006,,,False,False,False,False,False,False,False,True,True
34025810501,34025810501,6.9,2.5345622119815667,6.31768953068592,35.63076923076923,1.5384615384615385,2.5846153846153843,17.200000000000003,,,False,False,False,False,False,False,False,True,True
34025810502,34025810502,2.5,7.260088820235566,2.7540360873694207,21.94663660278091,2.480270574971815,6.952273581360391,22.799999999999997,,,False,False,False,False,False,False,False,True,True
34025810503,34025810503,2.6,6.00924499229584,5.278310940499041,32.38238238238238,0.0,7.3573573573573565,24.799999999999997,,,False,False,False,False,False,False,False,True,True
34025810600,34025810600,7.9,8.778541343382843,8.471849865951743,17.80767708745548,0.0,7.6375148397309065,19.700000000000003,,,False,False,False,False,False,False,False,True,True
34025810700,34025810700,10.2,15.781710914454278,10.980392156862745,26.69432918395574,4.702627939142462,8.852005532503458,20.599999999999994,,,False,False,False,False,False,False,False,True,True
34025810800,34025810800,17.3,30.718954248366014,27.149321266968325,73.57330992098332,14.047410008779632,33.977172958735736,16.700000000000003,,,False,False,False,False,False,False,False,True,True
34025810900,34025810900,12.5,26.294820717131472,15.718157181571815,41.21212121212121,8.181818181818182,18.282828282828284,13.900000000000006,,,False,False,False,False,False,False,False,True,True
34025811000,34025811000,22.1,31.198347107438018,19.083969465648856,58.424336973478944,10.14040561622465,26.521060842433698,23.099999999999994,,,False,False,False,False,False,False,False,True,True
34025811101,34025811101,5.4,5.500450856627593,3.616042077580539,13.718553459119498,0.0,6.328616352201258,20.099999999999994,,,False,False,False,False,False,False,False,True,True
34025811102,34025811102,9.0,3.0511585225969258,14.104595879556259,10.820559062218214,0.0,0.8566275924256086,33.8,,,False,False,False,False,False,False,False,True,True
34025811200,34025811200,5.1,6.068398045770121,6.710963455149502,14.249363867684478,3.2061068702290076,3.0534351145038165,23.700000000000003,,,False,False,False,False,False,False,False,True,True
34025811301,34025811301,6.4,6.76779463243874,12.944983818770226,25.215419501133784,3.6281179138321997,1.3151927437641724,20.0,,,False,False,False,False,False,False,False,True,True
34025811303,34025811303,4.3,1.6035482770385534,5.560032232070911,6.894150417827298,2.2284122562674096,1.1142061281337048,20.0,,,False,False,False,False,False,False,False,True,True
34025811304,34025811304,7.8,6.947459834997829,4.046858359957402,8.13844714686623,0.0,2.9934518241347052,17.400000000000006,,,False,False,False,False,False,False,False,True,True
34025811401,34025811401,0.1,3.068122724908996,3.5065748278021287,2.6449071468767587,0.0,0.9566685424873381,21.299999999999997,,,False,False,False,False,False,False,False,True,True
34025811402,34025811402,3.7,6.841741534208707,7.420494699646643,17.98063623789765,3.0428769017980635,0.6915629322268326,20.400000000000006,,,False,False,False,False,False,False,False,True,True
34025811501,34025811501,1.1,2.187120291616039,3.722794959908362,2.692119432207538,0.881057268722467,1.4194811551639746,15.299999999999997,,,False,False,False,False,False,False,False,True,True
34025811502,34025811502,7.8,5.254308532997057,2.3504273504273505,11.5990057995029,1.739850869925435,0.0,22.200000000000003,,,False,False,False,False,False,False,False,True,True
34025811600,34025811600,18.4,6.673960612691467,17.073170731707318,50.09074410163339,0.5444646098003629,5.081669691470054,25.099999999999994,,,False,False,False,False,False,False,False,True,True
34025811900,34025811900,4.9,2.1246169560776305,3.8755980861244015,4.8197492163009406,0.7836990595611284,2.0768025078369905,21.799999999999997,,,False,False,False,False,False,False,False,True,True
34025812000,34025812000,2.4,3.0694668820678515,10.231660231660232,19.746121297602258,0.14104372355430184,1.2693935119887165,17.299999999999997,,,False,False,False,False,False,False,False,True,True
34025812100,34025812100,5.6,0.0,11.635220125786164,33.95973154362416,0.0,8.053691275167784,27.200000000000003,,,False,False,False,False,False,False,False,True,True
34025812200,34025812200,9.7,9.614650896604351,11.940298507462686,40.179806362378976,1.6597510373443984,12.586445366528354,22.900000000000006,,,False,False,False,False,False,False,False,True,True
34025812300,34025812300,2.8,3.3594624860022395,7.014925373134329,15.452653485952133,0.5202913631633715,7.64828303850156,20.5,,,False,False,False,False,False,False,False,True,True
34025812400,34025812400,9.8,4.860186418109188,4.511278195488721,23.971797884841365,2.2326674500587544,4.81786133960047,26.299999999999997,,,False,False,False,False,False,False,False,True,True
34025812501,34025812501,4.6,5.176470588235294,2.3441966838193253,8.011869436201781,0.0,1.0385756676557862,23.400000000000006,,,False,False,False,False,False,False,False,True,True
34025812502,34025812502,4.7,4.197457877623411,1.76678445229682,6.898620275944811,0.0,2.1595680863827234,21.0,,,False,False,False,False,False,False,False,True,True
34025990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
34027040101,34027040101,5.2,6.778425655976676,11.49312377210216,35.08005822416303,2.4745269286754,5.021834061135371,23.200000000000003,,,False,False,False,False,False,False,False,True,True
34027040102,34027040102,1.6,7.867494824016563,13.971050975456262,13.376906318082787,1.0021786492374727,1.5250544662309369,24.0,,,False,False,False,False,False,False,False,True,True
34027040200,34027040200,7.9,4.7629404088734235,9.453993933265926,14.397689768976898,2.6815181518151814,2.6402640264026402,17.599999999999994,,,False,False,False,False,False,False,False,True,True
34027040300,34027040300,4.2,3.0648267008985877,5.474964904071128,24.339471577261808,0.10675206832132372,18.708299973311984,19.099999999999994,,,False,False,False,False,False,False,False,True,True
34027040400,34027040400,6.2,4.530848329048843,10.397830018083184,29.334067143643367,2.2014309301045683,0.5503577325261421,15.599999999999994,,,False,False,False,False,False,False,False,True,True
34027040500,34027040500,5.6,5.7094878253568435,8.303249097472925,43.18349299926308,0.0,7.148120854826824,18.599999999999994,,,False,False,False,False,False,False,False,True,True
34027040600,34027040600,3.9,4.105839416058394,4.616805170821792,29.665898617511523,1.3248847926267282,3.225806451612903,13.700000000000003,,,False,False,False,False,False,False,False,True,True
34027040701,34027040701,2.1,3.0792529025744573,5.980861244019139,7.418856259659969,0.46367851622874806,0.0,13.400000000000006,,,False,False,False,False,False,False,False,True,True
34027040702,34027040702,4.1,1.3057671381936888,9.269893355209188,16.443189837685253,3.8814396612561755,1.7642907551164433,24.200000000000003,,,False,False,False,False,False,False,False,True,True
34027040801,34027040801,6.2,2.343509096515572,8.5383502170767,4.705181655747468,0.5955926146515783,0.5360333531864204,19.900000000000006,,,False,False,False,False,False,False,False,True,True
34027040803,34027040803,3.2,2.93482952093224,7.815734989648034,33.235046335299074,3.496208930075821,1.8955349620893007,16.799999999999997,,,False,False,False,False,False,False,False,True,True
34027040804,34027040804,2.7,4.230907135173897,7.735321528424977,5.084745762711865,0.0,4.610169491525424,18.700000000000003,,,False,False,False,False,False,False,False,True,True
34027040805,34027040805,1.1,3.0970239535446407,0.7492795389048991,5.8558558558558556,0.8508508508508509,2.2022022022022023,19.099999999999994,,,False,False,False,False,False,False,False,True,True
34027040900,34027040900,2.3,1.7753499487879822,4.605845881310895,9.655638082376772,0.7427413909520594,3.6461850101282915,22.5,,,False,False,False,False,False,False,False,True,True
34027041000,34027041000,5.9,6.285003111387678,10.136986301369863,35.73099415204678,1.4035087719298245,4.736842105263158,14.299999999999997,,,False,False,False,False,False,False,False,True,True
34027041100,34027041100,3.9,8.893789048144065,14.979757085020243,45.65807327001357,0.6784260515603799,9.294436906377204,11.299999999999997,,,False,False,False,False,False,False,False,True,True
34027041200,34027041200,1.9,1.7080745341614907,4.674457429048414,4.619970193740686,0.0,0.6706408345752608,30.400000000000006,,,False,False,False,False,False,False,False,True,True
34027041300,34027041300,9.5,7.266146993318485,7.679033649698015,27.43775933609959,0.6224066390041494,11.462655601659751,21.900000000000006,,,False,False,False,False,False,False,False,True,True
34027041400,34027041400,1.9,3.251445086705202,1.9704433497536946,8.035714285714286,1.875,2.0089285714285716,20.099999999999994,,,False,False,False,False,False,False,False,True,True
34027041500,34027041500,2.2,1.3585638039786512,5.071599045346062,15.681818181818183,0.0,1.0,15.400000000000006,,,False,False,False,False,False,False,False,True,True
34027041601,34027041601,7.8,5.275393419170244,3.2993401319736058,35.00360490266763,1.4419610670511895,2.1629416005767843,31.400000000000006,,,False,False,False,False,False,False,False,True,True
34027041602,34027041602,3.6,4.499196572040707,5.080213903743315,20.87227414330218,4.46521287642783,5.815160955347872,28.0,,,False,False,False,False,False,False,False,True,True
34027041603,34027041603,4.7,6.927339901477833,3.562753036437247,60.51282051282051,4.501424501424502,8.945868945868945,17.400000000000006,,,False,False,False,False,False,False,False,True,True
34027041604,34027041604,2.2,6.909547738693467,1.3814274750575595,3.6893203883495143,0.0,0.9061488673139159,22.900000000000006,,,False,False,False,False,False,False,False,True,True
34027041701,34027041701,2.5,8.597081930415264,4.191224623444663,51.87214611872146,8.858447488584476,4.794520547945205,25.700000000000003,,,False,False,False,False,False,False,False,True,True
34027041702,34027041702,5.5,8.918322295805739,2.193548387096774,9.663120567375886,1.2411347517730498,9.574468085106384,20.0,,,False,False,False,False,False,False,False,True,True
34027041704,34027041704,4.9,6.81753079346892,10.85972850678733,48.63685932388223,0.49073064340239914,6.924754634678298,17.700000000000003,,,False,False,False,False,False,False,False,True,True
34027041705,34027041705,20.0,15.288220551378446,0.936768149882904,45.50898203592814,1.9461077844311379,32.33532934131736,16.299999999999997,,,False,False,False,False,False,False,False,True,True
34027041706,34027041706,1.3,2.685333945375258,8.741030658838877,84.23252279635258,0.5319148936170213,7.142857142857142,18.700000000000003,,,False,False,False,False,False,False,False,True,True
34027041801,34027041801,5.2,6.975585450921774,13.18051575931232,70.18018018018019,5.045045045045045,5.675675675675676,25.0,,,False,False,False,False,False,False,False,True,True
34027041802,34027041802,3.2,7.502965599051008,5.651846269781462,4.814573845152895,2.5374105400130125,3.383214053350683,18.200000000000003,,,False,False,False,False,False,False,False,True,True
34027041803,34027041803,1.7,6.59405357668531,3.9934800325998365,6.563161609033169,0.0,1.2702893436838392,18.5,,,False,False,False,False,False,False,False,True,True
34027041901,34027041901,0.8,6.879156156844761,1.622596153846154,2.0438683948155534,0.0,2.5423728813559325,15.900000000000006,,,False,False,False,False,False,False,False,True,True
34027041902,34027041902,4.0,9.336332958380202,5.028328611898017,8.158640226628895,0.16997167138810199,1.189801699716714,21.099999999999994,,,False,False,False,False,False,False,False,True,True
34027042000,34027042000,2.9,6.179458239277652,5.030355594102342,22.813487881981033,2.107481559536354,6.954689146469968,11.700000000000003,,,False,False,False,False,False,False,False,True,True
34027042100,34027042100,1.3,4.267668146124957,6.852791878172589,5.153991200502828,0.0,0.43997485857950974,17.400000000000006,,,False,False,False,False,False,False,False,True,True
34027042200,34027042200,2.4,5.130810261620524,9.511051574012058,25.266080518278578,2.683942619157797,2.7302174919018976,21.5,,,False,False,False,False,False,False,False,True,True
34027042301,34027042301,1.9,5.171475231355471,3.3379694019471486,25.922023182297156,0.0,6.006322444678609,15.700000000000003,,,False,False,False,False,False,False,False,True,True
34027042302,34027042302,1.2,2.7586206896551726,4.457142857142857,10.00813669650122,0.0,4.963384865744508,15.599999999999994,,,False,False,False,False,False,False,False,True,True
34027042500,34027042500,2.4,0.881057268722467,3.532008830022075,3.0575539568345325,0.0,1.169064748201439,17.0,,,False,False,False,False,False,False,False,True,True
34027042600,34027042600,10.4,2.242152466367713,10.826210826210826,42.2786547700755,0.9608785175017158,6.2457103637611535,26.599999999999994,,,False,False,False,False,False,False,False,True,True
34027042700,34027042700,1.6,2.7461749705766967,3.203203203203203,25.780682643427745,0.4357298474945534,2.7596223674655045,23.799999999999997,,,False,False,False,False,False,False,False,True,True
34027042800,34027042800,0.9,0.9836065573770493,1.6284233900814211,8.938906752411576,0.707395498392283,0.5787781350482315,25.099999999999994,,,False,False,False,False,False,False,False,True,True
34027042900,34027042900,6.4,4.513148542999289,9.942857142857143,43.52791878172589,0.0,11.104060913705585,17.299999999999997,,,False,False,False,False,False,False,False,True,True
34027043000,34027043000,4.4,1.9692307692307693,9.700889248181083,32.68902785673678,2.1034678794769754,4.945992040932349,18.200000000000003,,,False,False,False,False,False,False,False,True,True
34027043100,34027043100,3.7,1.4945054945054945,3.3084311632870866,12.805391743892164,0.0,2.611625947767481,22.900000000000006,,,False,False,False,False,False,False,False,True,True
34027043200,34027043200,6.1,11.736049601417184,8.868894601542417,37.55912961210974,0.5676442762535477,0.9460737937559129,24.400000000000006,,,False,False,False,False,False,False,False,True,True
34027043301,34027043301,6.3,8.733031674208144,4.775687409551375,26.7578125,0.68359375,4.6875,34.2,,,False,False,False,False,False,False,False,True,True
34027043302,34027043302,7.8,0.6535947712418301,5.836139169472503,12.791633145615448,0.0,2.815768302493966,21.799999999999997,,,False,False,False,False,False,False,False,True,True
34027043303,34027043303,1.1,2.761627906976744,9.894332372718539,6.944444444444445,0.0,1.0582010582010581,21.799999999999997,,,False,False,False,False,False,False,False,True,True
34027043401,34027043401,3.6,3.7812789620018536,11.222869242985707,26.498538011695906,0.0,1.0599415204678362,12.099999999999994,,,False,False,False,False,False,False,False,True,True
34027043402,34027043402,9.2,4.59251393681975,4.023361453601558,8.727655099894847,0.0,0.4206098843322818,23.400000000000006,,,False,False,False,False,False,False,False,True,True
34027043500,34027043500,18.3,37.51095530236634,26.16487455197133,73.38842975206612,3.4710743801652892,20.909090909090907,23.5,,,False,False,False,False,False,False,False,True,True
34027043600,34027043600,7.0,0.575287643821911,15.293040293040294,70.34261241970022,1.5346181299072092,5.032119914346895,11.599999999999994,,,False,False,False,False,False,False,False,True,True
34027043700,34027043700,10.1,4.461590070446159,13.048368953880765,42.720763723150355,0.0,5.4892601431980905,18.200000000000003,,,False,False,False,False,False,False,False,True,True
34027043800,34027043800,7.2,8.41541755888651,6.193895870736086,69.38405797101449,6.1231884057971016,14.818840579710143,11.200000000000003,,,False,False,False,False,False,False,False,True,True
34027043900,34027043900,3.7,1.0369410239792611,7.377777777777777,8.46979107848673,0.0,3.613777526821005,23.900000000000006,,,False,False,False,False,False,False,False,True,True
34027044000,34027044000,2.0,3.114754098360656,2.496532593619972,17.89924973204716,0.0,1.607717041800643,20.400000000000006,,,False,False,False,False,False,False,False,True,True
34027044101,34027044101,0.5,1.973051010587103,2.20162224797219,9.33456561922366,0.0,2.310536044362292,15.599999999999994,,,False,False,False,False,False,False,False,True,True
34027044102,34027044102,4.1,3.365503588220738,2.2797288971041283,18.350414836505614,0.3416300634455832,0.0,20.099999999999994,,,False,False,False,False,False,False,False,True,True
34027044200,34027044200,5.1,1.3439007580978637,3.734827264239029,14.987562189054726,0.0,1.3059701492537312,35.599999999999994,,,False,False,False,False,False,False,False,True,True
34027044300,34027044300,3.2,5.975828111011639,14.114114114114114,26.647326978864484,2.6523000414421882,8.41276419394944,14.099999999999994,,,False,False,False,False,False,False,False,True,True
34027044401,34027044401,1.8,1.1387473778843273,3.2665181885671863,15.697346132128743,0.564652738565782,2.8797289666854886,16.200000000000003,,,False,False,False,False,False,False,False,True,True
34027044403,34027044403,3.2,2.686817800167926,4.974396488661302,10.879368658399098,0.5073280721533258,6.031567080045096,18.700000000000003,,,False,False,False,False,False,False,False,True,True
34027044404,34027044404,6.0,0.8507853403141361,4.308943089430894,4.639175257731959,0.5154639175257731,0.0,20.0,,,False,False,False,False,False,False,False,True,True
34027044501,34027044501,6.7,6.817741623087352,11.297798377752027,25.195058517555267,0.0,3.023407022106632,19.5,,,False,False,False,False,False,False,False,True,True
34027044502,34027044502,3.1,6.94300518134715,6.167400881057269,23.51765489673551,0.0,1.3990672884743505,20.200000000000003,,,False,False,False,False,False,False,False,True,True
34027044601,34027044601,5.4,4.487568223165555,6.177606177606178,11.649944258639911,1.7279821627647716,3.5674470457079153,17.099999999999994,,,False,False,False,False,False,False,False,True,True
